baseline_trans_multiplier,sus_per_inv,testing_bool,test_sens,test_spec,test_receptiveness,test_turnaround_time,react_vacc_bool,react_vacc_threshold,react_vacc_turnaround_time,ini_vacc_prop,react_vacc_prop,paridx
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,7,0.2,0.8,6733
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,7,0.8,0.2,6734
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,7,0.8,0.8,6735
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,21,0.2,0.2,6736
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,21,0.2,0.8,6737
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,21,0.8,0.2,6738
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,5,21,0.8,0.8,6739
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,7,0.2,0.2,6740
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,7,0.2,0.8,6741
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,7,0.8,0.2,6742
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,7,0.8,0.8,6743
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,21,0.2,0.2,6744
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,21,0.2,0.8,6745
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,21,0.8,0.2,6746
1.0,3,1,0.7000000000000001,0.9000000000000002,0.1,5,1,10,21,0.8,0.8,6747
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,7,0.2,0.2,6748
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,7,0.2,0.8,6749
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,7,0.8,0.2,6750
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,7,0.8,0.8,6751
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,21,0.2,0.2,6752
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,21,0.2,0.8,6753
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,21,0.8,0.2,6754
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,5,21,0.8,0.8,6755
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,7,0.2,0.2,6756
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,7,0.2,0.8,6757
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,7,0.8,0.2,6758
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,7,0.8,0.8,6759
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,21,0.2,0.2,6760
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,21,0.2,0.8,6761
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,21,0.8,0.2,6762
1.0,3,1,0.7000000000000001,0.8500000000000002,0.1,5,1,10,21,0.8,0.8,6763
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,7,0.2,0.2,6764
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,7,0.2,0.8,6765
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,7,0.8,0.2,6766
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,7,0.8,0.8,6767
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,21,0.2,0.2,6768
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,21,0.2,0.8,6769
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,21,0.8,0.2,6770
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,5,21,0.8,0.8,6771
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,7,0.2,0.2,6772
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,7,0.2,0.8,6773
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,7,0.8,0.2,6774
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,7,0.8,0.8,6775
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,21,0.2,0.2,6776
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,21,0.2,0.8,6777
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,21,0.8,0.2,6778
1.0,3,1,0.7000000000000001,0.8000000000000002,0.1,5,1,10,21,0.8,0.8,6779
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,7,0.2,0.2,6780
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,7,0.2,0.8,6781
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,7,0.8,0.2,6782
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,7,0.8,0.8,6783
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,21,0.2,0.2,6784
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,21,0.2,0.8,6785
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,21,0.8,0.2,6786
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,5,21,0.8,0.8,6787
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,7,0.2,0.2,6788
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,7,0.2,0.8,6789
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,7,0.8,0.2,6790
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,7,0.8,0.8,6791
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,21,0.2,0.2,6792
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,21,0.2,0.8,6793
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,21,0.8,0.2,6794
1.0,3,1,0.7000000000000001,0.7500000000000001,0.1,5,1,10,21,0.8,0.8,6795
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,7,0.2,0.2,6796
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,7,0.2,0.8,6797
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,7,0.8,0.2,6798
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,7,0.8,0.8,6799
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,21,0.2,0.2,6800
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,21,0.2,0.8,6801
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,21,0.8,0.2,6802
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,5,21,0.8,0.8,6803
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,7,0.2,0.2,6804
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,7,0.2,0.8,6805
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,7,0.8,0.2,6806
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,7,0.8,0.8,6807
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,21,0.2,0.2,6808
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,21,0.2,0.8,6809
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,21,0.8,0.2,6810
1.0,3,1,0.7000000000000001,0.7000000000000001,0.1,5,1,10,21,0.8,0.8,6811
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,7,0.2,0.2,6812
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,7,0.2,0.8,6813
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,7,0.8,0.2,6814
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,7,0.8,0.8,6815
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,21,0.2,0.2,6816
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,21,0.2,0.8,6817
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,21,0.8,0.2,6818
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,5,21,0.8,0.8,6819
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,7,0.2,0.2,6820
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,7,0.2,0.8,6821
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,7,0.8,0.2,6822
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,7,0.8,0.8,6823
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,21,0.2,0.2,6824
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,21,0.2,0.8,6825
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,21,0.8,0.2,6826
1.0,3,1,0.7000000000000001,0.65,0.1,5,1,10,21,0.8,0.8,6827
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,7,0.2,0.2,6828
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,7,0.2,0.8,6829
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,7,0.8,0.2,6830
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,7,0.8,0.8,6831
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,21,0.2,0.2,6832
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,21,0.2,0.8,6833
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,21,0.8,0.2,6834
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,5,21,0.8,0.8,6835
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,7,0.2,0.2,6836
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,7,0.2,0.8,6837
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,7,0.8,0.2,6838
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,7,0.8,0.8,6839
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,21,0.2,0.2,6840
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,21,0.2,0.8,6841
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,21,0.8,0.2,6842
1.0,3,1,0.7000000000000001,0.6,0.1,5,1,10,21,0.8,0.8,6843
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,7,0.2,0.2,6844
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,7,0.2,0.8,6845
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,7,0.8,0.2,6846
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,7,0.8,0.8,6847
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,21,0.2,0.2,6848
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,21,0.2,0.8,6849
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,21,0.8,0.2,6850
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,5,21,0.8,0.8,6851
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,7,0.2,0.2,6852
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,7,0.2,0.8,6853
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,7,0.8,0.2,6854
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,7,0.8,0.8,6855
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,21,0.2,0.2,6856
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,21,0.2,0.8,6857
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,21,0.8,0.2,6858
1.0,3,1,0.65,1.0000000000000004,0.1,5,1,10,21,0.8,0.8,6859
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,7,0.2,0.2,6860
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,7,0.2,0.8,6861
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,7,0.8,0.2,6862
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,7,0.8,0.8,6863
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,21,0.2,0.2,6864
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,21,0.2,0.8,6865
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,21,0.8,0.2,6866
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,5,21,0.8,0.8,6867
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,7,0.2,0.2,6868
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,7,0.2,0.8,6869
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,7,0.8,0.2,6870
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,7,0.8,0.8,6871
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,21,0.2,0.2,6872
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,21,0.2,0.8,6873
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,21,0.8,0.2,6874
1.0,3,1,0.65,0.9500000000000003,0.1,5,1,10,21,0.8,0.8,6875
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,7,0.2,0.2,6876
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,7,0.2,0.8,6877
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,7,0.8,0.2,6878
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,7,0.8,0.8,6879
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,21,0.2,0.2,6880
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,21,0.2,0.8,6881
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,21,0.8,0.2,6882
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,5,21,0.8,0.8,6883
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,7,0.2,0.2,6884
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,7,0.2,0.8,6885
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,7,0.8,0.2,6886
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,7,0.8,0.8,6887
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,21,0.2,0.2,6888
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,21,0.2,0.8,6889
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,21,0.8,0.2,6890
1.0,3,1,0.65,0.9000000000000002,0.1,5,1,10,21,0.8,0.8,6891
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,7,0.2,0.2,6892
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,7,0.2,0.8,6893
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,7,0.8,0.2,6894
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,7,0.8,0.8,6895
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,21,0.2,0.2,6896
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,21,0.2,0.8,6897
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,21,0.8,0.2,6898
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,5,21,0.8,0.8,6899
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,7,0.2,0.2,6900
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,7,0.2,0.8,6901
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,7,0.8,0.2,6902
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,7,0.8,0.8,6903
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,21,0.2,0.2,6904
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,21,0.2,0.8,6905
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,21,0.8,0.2,6906
1.0,3,1,0.65,0.8500000000000002,0.1,5,1,10,21,0.8,0.8,6907
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,7,0.2,0.2,6908
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,7,0.2,0.8,6909
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,7,0.8,0.2,6910
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,7,0.8,0.8,6911
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,21,0.2,0.2,6912
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,21,0.2,0.8,6913
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,21,0.8,0.2,6914
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,5,21,0.8,0.8,6915
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,7,0.2,0.2,6916
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,7,0.2,0.8,6917
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,7,0.8,0.2,6918
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,7,0.8,0.8,6919
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,21,0.2,0.2,6920
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,21,0.2,0.8,6921
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,21,0.8,0.2,6922
1.0,3,1,0.65,0.8000000000000002,0.1,5,1,10,21,0.8,0.8,6923
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,7,0.2,0.2,6924
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,7,0.2,0.8,6925
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,7,0.8,0.2,6926
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,7,0.8,0.8,6927
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,21,0.2,0.2,6928
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,21,0.2,0.8,6929
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,21,0.8,0.2,6930
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,5,21,0.8,0.8,6931
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,7,0.2,0.2,6932
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,7,0.2,0.8,6933
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,7,0.8,0.2,6934
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,7,0.8,0.8,6935
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,21,0.2,0.2,6936
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,21,0.2,0.8,6937
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,21,0.8,0.2,6938
1.0,3,1,0.65,0.7500000000000001,0.1,5,1,10,21,0.8,0.8,6939
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,7,0.2,0.2,6940
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,7,0.2,0.8,6941
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,7,0.8,0.2,6942
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,7,0.8,0.8,6943
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,21,0.2,0.2,6944
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,21,0.2,0.8,6945
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,21,0.8,0.2,6946
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,5,21,0.8,0.8,6947
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,7,0.2,0.2,6948
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,7,0.2,0.8,6949
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,7,0.8,0.2,6950
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,7,0.8,0.8,6951
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,21,0.2,0.2,6952
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,21,0.2,0.8,6953
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,21,0.8,0.2,6954
1.0,3,1,0.65,0.7000000000000001,0.1,5,1,10,21,0.8,0.8,6955
1.0,3,1,0.65,0.65,0.1,5,1,5,7,0.2,0.2,6956
1.0,3,1,0.65,0.65,0.1,5,1,5,7,0.2,0.8,6957
1.0,3,1,0.65,0.65,0.1,5,1,5,7,0.8,0.2,6958
1.0,3,1,0.65,0.65,0.1,5,1,5,7,0.8,0.8,6959
1.0,3,1,0.65,0.65,0.1,5,1,5,21,0.2,0.2,6960
1.0,3,1,0.65,0.65,0.1,5,1,5,21,0.2,0.8,6961
1.0,3,1,0.65,0.65,0.1,5,1,5,21,0.8,0.2,6962
1.0,3,1,0.65,0.65,0.1,5,1,5,21,0.8,0.8,6963
1.0,3,1,0.65,0.65,0.1,5,1,10,7,0.2,0.2,6964
1.0,3,1,0.65,0.65,0.1,5,1,10,7,0.2,0.8,6965
1.0,3,1,0.65,0.65,0.1,5,1,10,7,0.8,0.2,6966
1.0,3,1,0.65,0.65,0.1,5,1,10,7,0.8,0.8,6967
1.0,3,1,0.65,0.65,0.1,5,1,10,21,0.2,0.2,6968
1.0,3,1,0.65,0.65,0.1,5,1,10,21,0.2,0.8,6969
1.0,3,1,0.65,0.65,0.1,5,1,10,21,0.8,0.2,6970
1.0,3,1,0.65,0.65,0.1,5,1,10,21,0.8,0.8,6971
1.0,3,1,0.65,0.6,0.1,5,1,5,7,0.2,0.2,6972
1.0,3,1,0.65,0.6,0.1,5,1,5,7,0.2,0.8,6973
1.0,3,1,0.65,0.6,0.1,5,1,5,7,0.8,0.2,6974
1.0,3,1,0.65,0.6,0.1,5,1,5,7,0.8,0.8,6975
1.0,3,1,0.65,0.6,0.1,5,1,5,21,0.2,0.2,6976
1.0,3,1,0.65,0.6,0.1,5,1,5,21,0.2,0.8,6977
1.0,3,1,0.65,0.6,0.1,5,1,5,21,0.8,0.2,6978
1.0,3,1,0.65,0.6,0.1,5,1,5,21,0.8,0.8,6979
1.0,3,1,0.65,0.6,0.1,5,1,10,7,0.2,0.2,6980
1.0,3,1,0.65,0.6,0.1,5,1,10,7,0.2,0.8,6981
1.0,3,1,0.65,0.6,0.1,5,1,10,7,0.8,0.2,6982
1.0,3,1,0.65,0.6,0.1,5,1,10,7,0.8,0.8,6983
1.0,3,1,0.65,0.6,0.1,5,1,10,21,0.2,0.2,6984
1.0,3,1,0.65,0.6,0.1,5,1,10,21,0.2,0.8,6985
1.0,3,1,0.65,0.6,0.1,5,1,10,21,0.8,0.2,6986
1.0,3,1,0.65,0.6,0.1,5,1,10,21,0.8,0.8,6987
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,7,0.2,0.2,6988
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,7,0.2,0.8,6989
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,7,0.8,0.2,6990
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,7,0.8,0.8,6991
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,21,0.2,0.2,6992
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,21,0.2,0.8,6993
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,21,0.8,0.2,6994
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,5,21,0.8,0.8,6995
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,7,0.2,0.2,6996
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,7,0.2,0.8,6997
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,7,0.8,0.2,6998
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,7,0.8,0.8,6999
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,21,0.2,0.2,7000
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,21,0.2,0.8,7001
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,21,0.8,0.2,7002
1.0,3,1,0.6,1.0000000000000004,0.1,5,1,10,21,0.8,0.8,7003
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,7,0.2,0.2,7004
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,7,0.2,0.8,7005
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,7,0.8,0.2,7006
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,7,0.8,0.8,7007
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,21,0.2,0.2,7008
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,21,0.2,0.8,7009
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,21,0.8,0.2,7010
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,5,21,0.8,0.8,7011
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,7,0.2,0.2,7012
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,7,0.2,0.8,7013
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,7,0.8,0.2,7014
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,7,0.8,0.8,7015
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,21,0.2,0.2,7016
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,21,0.2,0.8,7017
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,21,0.8,0.2,7018
1.0,3,1,0.6,0.9500000000000003,0.1,5,1,10,21,0.8,0.8,7019
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,7,0.2,0.2,7020
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,7,0.2,0.8,7021
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,7,0.8,0.2,7022
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,7,0.8,0.8,7023
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,21,0.2,0.2,7024
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,21,0.2,0.8,7025
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,21,0.8,0.2,7026
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,5,21,0.8,0.8,7027
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,7,0.2,0.2,7028
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,7,0.2,0.8,7029
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,7,0.8,0.2,7030
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,7,0.8,0.8,7031
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,21,0.2,0.2,7032
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,21,0.2,0.8,7033
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,21,0.8,0.2,7034
1.0,3,1,0.6,0.9000000000000002,0.1,5,1,10,21,0.8,0.8,7035
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,7,0.2,0.2,7036
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,7,0.2,0.8,7037
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,7,0.8,0.2,7038
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,7,0.8,0.8,7039
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,21,0.2,0.2,7040
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,21,0.2,0.8,7041
1.0,3,1,0.6,0.8500000000000002,0.1,5,1,5,21,0.8,0.2,7042
